image_path,label
datasets/train\subject-1\non_fall\1_laying\frame027.jpg,0
datasets/train\subject-1\non_fall\1_laying\frame028.jpg,0
datasets/train\subject-1\non_fall\1_laying\frame029.jpg,0
datasets/train\subject-1\non_fall\1_laying\frame030.jpg,0
datasets/train\subject-1\non_fall\1_laying\frame031.jpg,0
datasets/train\subject-1\non_fall\1_laying\frame032.jpg,0
datasets/train\subject-1\non_fall\1_laying\frame033.jpg,0
datasets/train\subject-1\non_fall\1_laying\frame034.jpg,0
datasets/train\subject-1\non_fall\1_laying\frame035.jpg,0
datasets/train\subject-1\non_fall\1_laying\frame036.jpg,0
datasets/train\subject-1\non_fall\1_laying\frame037.jpg,0
datasets/train\subject-1\non_fall\1_laying\frame038.jpg,0
datasets/train\subject-1\non_fall\1_laying\frame039.jpg,0
datasets/train\subject-1\non_fall\1_laying\frame040.jpg,0
datasets/train\subject-1\non_fall\1_laying\frame041.jpg,0
datasets/train\subject-1\non_fall\1_laying\frame042.jpg,0
datasets/train\subject-1\non_fall\1_laying\frame043.jpg,0
datasets/train\subject-1\non_fall\1_laying\frame044.jpg,0
datasets/train\subject-1\non_fall\1_laying\frame045.jpg,0
datasets/train\subject-1\non_fall\1_laying\frame046.jpg,0
datasets/train\subject-1\non_fall\1_laying\frame047.jpg,0
datasets/train\subject-1\non_fall\1_laying\frame048.jpg,0
datasets/train\subject-1\non_fall\1_laying\frame049.jpg,0
datasets/train\subject-1\non_fall\1_laying\frame050.jpg,0
datasets/train\subject-1\non_fall\1_laying\frame051.jpg,0
datasets/train\subject-1\non_fall\1_laying\frame052.jpg,0
datasets/train\subject-1\non_fall\1_laying\frame053.jpg,0
datasets/train\subject-1\non_fall\1_laying\frame054.jpg,0
datasets/train\subject-1\non_fall\1_laying\frame055.jpg,0
datasets/train\subject-1\non_fall\1_laying\frame056.jpg,0
datasets/train\subject-1\non_fall\1_laying\frame057.jpg,0
datasets/train\subject-1\non_fall\1_laying\frame058.jpg,0
datasets/train\subject-1\non_fall\1_laying\frame059.jpg,0
datasets/train\subject-1\non_fall\1_laying\frame060.jpg,0
datasets/train\subject-1\non_fall\1_laying\frame061.jpg,0
datasets/train\subject-1\non_fall\1_laying\frame062.jpg,0
datasets/train\subject-1\non_fall\1_laying\frame063.jpg,0
datasets/train\subject-1\non_fall\1_laying\frame064.jpg,0
datasets/train\subject-1\non_fall\1_laying\frame065.jpg,0
datasets/train\subject-1\non_fall\1_laying\frame066.jpg,0
datasets/train\subject-1\non_fall\1_laying\frame067.jpg,0
datasets/train\subject-1\non_fall\1_laying\frame068.jpg,0
datasets/train\subject-1\non_fall\1_laying\frame069.jpg,0
datasets/train\subject-1\non_fall\1_laying\frame070.jpg,0
datasets/train\subject-1\non_fall\1_laying\frame071.jpg,0
datasets/train\subject-1\non_fall\1_laying\frame072.jpg,0
datasets/train\subject-1\non_fall\1_laying\frame073.jpg,0
datasets/train\subject-1\non_fall\1_laying\frame074.jpg,0
datasets/train\subject-1\non_fall\1_laying\frame075.jpg,0
datasets/train\subject-1\non_fall\1_laying\frame076.jpg,0
datasets/train\subject-1\non_fall\1_laying\frame077.jpg,0
datasets/train\subject-1\non_fall\1_laying\frame078.jpg,0
datasets/train\subject-1\non_fall\1_laying\frame079.jpg,0
datasets/train\subject-1\non_fall\1_laying\frame080.jpg,0
datasets/train\subject-1\non_fall\1_laying\frame081.jpg,0
datasets/train\subject-1\non_fall\1_laying\frame082.jpg,0
datasets/train\subject-1\non_fall\1_laying\frame083.jpg,0
datasets/train\subject-1\non_fall\1_laying\frame084.jpg,0
datasets/train\subject-1\non_fall\1_laying\frame085.jpg,0
datasets/train\subject-1\non_fall\1_laying\frame086.jpg,0
datasets/train\subject-1\non_fall\1_laying\frame087.jpg,0
datasets/train\subject-1\non_fall\1_laying\frame088.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame000.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame001.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame002.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame003.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame004.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame005.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame006.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame007.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame008.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame009.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame010.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame011.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame012.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame013.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame014.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame015.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame016.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame017.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame018.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame019.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame020.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame021.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame022.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame023.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame024.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame025.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame026.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame027.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame028.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame029.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame030.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame031.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame032.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame033.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame034.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame035.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame036.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame037.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame038.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame039.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame040.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame041.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame042.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame043.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame044.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame045.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame046.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame047.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame048.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame049.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame050.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame051.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame052.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame053.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame054.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame055.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame056.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame057.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame058.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame059.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame060.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame061.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame062.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame063.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame064.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame065.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame066.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame067.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame068.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame069.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame070.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame071.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame072.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame073.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame074.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame075.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame076.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame077.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame078.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame079.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame080.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame081.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame082.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame083.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame084.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame085.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame086.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame087.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame088.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame089.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame090.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame091.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame092.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame093.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame094.jpg,0
datasets/train\subject-1\non_fall\1_picking\frame095.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame000.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame001.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame002.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame003.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame004.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame005.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame006.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame007.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame008.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame009.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame010.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame011.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame012.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame013.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame014.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame015.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame016.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame017.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame018.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame019.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame020.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame021.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame022.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame023.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame024.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame025.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame026.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame027.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame028.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame029.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame030.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame031.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame032.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame033.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame034.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame035.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame036.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame037.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame038.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame039.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame040.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame041.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame042.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame043.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame044.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame045.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame046.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame047.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame048.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame049.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame050.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame051.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame052.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame053.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame054.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame055.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame056.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame057.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame058.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame059.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame060.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame061.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame062.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame063.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame064.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame065.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame066.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame067.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame068.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame069.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame070.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame071.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame072.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame073.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame074.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame075.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame076.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame077.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame078.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame079.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame080.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame081.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame082.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame083.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame084.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame085.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame086.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame087.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame088.jpg,0
datasets/train\subject-1\non_fall\1_squat\frame089.jpg,0
datasets/train\subject-1\non_fall\1_stretching\frame000.jpg,0
datasets/train\subject-1\non_fall\1_stretching\frame001.jpg,0
datasets/train\subject-1\non_fall\1_stretching\frame002.jpg,0
datasets/train\subject-1\non_fall\1_stretching\frame003.jpg,0
datasets/train\subject-1\non_fall\1_stretching\frame004.jpg,0
datasets/train\subject-1\non_fall\1_stretching\frame005.jpg,0
datasets/train\subject-1\non_fall\1_stretching\frame006.jpg,0
datasets/train\subject-1\non_fall\1_stretching\frame007.jpg,0
datasets/train\subject-1\non_fall\1_stretching\frame008.jpg,0
datasets/train\subject-1\non_fall\1_stretching\frame009.jpg,0
datasets/train\subject-1\non_fall\1_stretching\frame010.jpg,0
datasets/train\subject-1\non_fall\1_stretching\frame011.jpg,0
datasets/train\subject-1\non_fall\1_stretching\frame012.jpg,0
datasets/train\subject-1\non_fall\1_stretching\frame013.jpg,0
datasets/train\subject-1\non_fall\1_stretching\frame014.jpg,0
datasets/train\subject-1\non_fall\1_stretching\frame015.jpg,0
datasets/train\subject-1\non_fall\1_stretching\frame016.jpg,0
datasets/train\subject-1\non_fall\1_stretching\frame017.jpg,0
datasets/train\subject-1\non_fall\1_stretching\frame018.jpg,0
datasets/train\subject-1\non_fall\1_stretching\frame019.jpg,0
datasets/train\subject-1\non_fall\1_stretching\frame020.jpg,0
datasets/train\subject-1\non_fall\1_stretching\frame021.jpg,0
datasets/train\subject-1\non_fall\1_stretching\frame022.jpg,0
datasets/train\subject-1\non_fall\1_stretching\frame023.jpg,0
datasets/train\subject-1\non_fall\1_stretching\frame024.jpg,0
datasets/train\subject-1\non_fall\1_stretching\frame025.jpg,0
datasets/train\subject-1\non_fall\1_stretching\frame026.jpg,0
datasets/train\subject-1\non_fall\1_stretching\frame027.jpg,0
datasets/train\subject-1\non_fall\1_stretching\frame028.jpg,0
datasets/train\subject-1\non_fall\1_stretching\frame029.jpg,0
datasets/train\subject-1\non_fall\1_stretching\frame030.jpg,0
datasets/train\subject-1\non_fall\1_stretching\frame031.jpg,0
datasets/train\subject-1\non_fall\1_stretching\frame032.jpg,0
datasets/train\subject-1\non_fall\1_stretching\frame033.jpg,0
datasets/train\subject-1\non_fall\1_stretching\frame034.jpg,0
datasets/train\subject-1\non_fall\1_stretching\frame035.jpg,0
datasets/train\subject-1\non_fall\1_stretching\frame036.jpg,0
datasets/train\subject-1\non_fall\1_stretching\frame037.jpg,0
datasets/train\subject-1\non_fall\1_stretching\frame038.jpg,0
datasets/train\subject-1\non_fall\1_stretching\frame039.jpg,0
datasets/train\subject-1\non_fall\1_stretching\frame040.jpg,0
datasets/train\subject-1\non_fall\1_stretching\frame041.jpg,0
datasets/train\subject-1\non_fall\1_stretching\frame042.jpg,0
datasets/train\subject-1\non_fall\1_stretching\frame043.jpg,0
datasets/train\subject-1\non_fall\1_stretching\frame044.jpg,0
datasets/train\subject-1\non_fall\1_stretching\frame045.jpg,0
datasets/train\subject-1\non_fall\1_stretching\frame046.jpg,0
datasets/train\subject-1\non_fall\1_stretching\frame047.jpg,0
datasets/train\subject-1\non_fall\1_stretching\frame048.jpg,0
datasets/train\subject-1\non_fall\1_stretching\frame049.jpg,0
datasets/train\subject-1\non_fall\1_stretching\frame050.jpg,0
datasets/train\subject-1\non_fall\1_stretching\frame051.jpg,0
datasets/train\subject-1\non_fall\1_stretching\frame052.jpg,0
datasets/train\subject-1\non_fall\1_stretching\frame053.jpg,0
datasets/train\subject-1\non_fall\1_stretching\frame054.jpg,0
datasets/train\subject-1\non_fall\1_stretching\frame055.jpg,0
datasets/train\subject-1\non_fall\1_stretching\frame056.jpg,0
datasets/train\subject-1\non_fall\1_stretching\frame057.jpg,0
datasets/train\subject-1\non_fall\1_stretching\frame058.jpg,0
datasets/train\subject-1\non_fall\1_stretching\frame059.jpg,0
datasets/train\subject-1\non_fall\1_stretching\frame060.jpg,0
datasets/train\subject-1\non_fall\1_stretching\frame061.jpg,0
datasets/train\subject-1\non_fall\1_stretching\frame062.jpg,0
datasets/train\subject-1\non_fall\1_stretching\frame063.jpg,0
datasets/train\subject-1\non_fall\1_stretching\frame064.jpg,0
datasets/train\subject-1\non_fall\1_stretching\frame065.jpg,0
datasets/train\subject-1\non_fall\1_stretching\frame066.jpg,0
datasets/train\subject-1\non_fall\1_stretching\frame067.jpg,0
datasets/train\subject-1\non_fall\1_stretching\frame068.jpg,0
